2003-04-14,7.199284076690674
2003-04-15,7.284819602966309
2003-04-16,7.368930339813232
2003-04-17,7.421676158905029
2003-04-21,7.418824672698975
2003-04-22,7.4437761306762695
2003-04-23,7.478699207305908
2003-04-24,7.331151485443115
2003-04-25,7.209975719451904
2003-04-28,7.3290114402771
2003-04-29,7.537863254547119
2003-04-30,7.516479969024658
2003-05-01,7.4872517585754395
2003-05-02,7.602015495300293
2003-05-05,7.683990955352783
2003-05-06,7.723187446594238
2003-05-07,7.7089362144470215
2003-05-08,7.641217231750488
2003-05-09,7.7310333251953125
2003-05-12,7.8386664390563965
2003-05-13,7.794469833374023
2003-05-14,7.755265712738037
2003-05-15,7.770948886871338
2003-05-16,7.776650428771973
2003-05-19,7.591320037841797
2003-05-20,7.629104137420654
2003-05-21,7.63551664352417
2003-05-22,7.704657077789307
2003-05-23,7.783780097961426
2003-05-27,8.062483787536621
2003-05-28,8.097411155700684
2003-05-29,8.108104705810547
2003-05-30,8.202190399169922
2003-06-02,8.261357307434082
2003-06-03,8.198629379272461
2003-06-04,8.30412483215332
2003-06-05,8.312678337097168
2003-06-06,8.390369415283203
2003-06-09,8.318382263183594
2003-06-10,8.403914451599121
2003-06-11,8.411043167114258
2003-06-12,8.474486351013184
2003-06-13,8.47163200378418
2003-06-16,8.562871932983398
2003-06-17,8.738931655883789
2003-06-18,8.706854820251465
2003-06-19,8.706854820251465
2003-06-20,8.706854820251465
2003-06-23,8.49301528930664
2003-06-24,8.430290222167969
2003-06-25,8.500144004821777
2003-06-26,8.592094421386719
2003-06-27,8.552180290222168
2003-06-30,8.546475410461426
2003-07-01,8.639139175415039
2003-07-02,8.84228801727295
2003-07-03,8.867236137390137
2003-07-07,9.086779594421387
2003-07-08,9.112436294555664
2003-07-09,9.091055870056152
2003-07-10,8.931389808654785
2003-07-11,9.006231307983398
2003-07-14,9.164470672607422
2003-07-15,9.049003601074219
2003-07-16,9.056127548217773
2003-07-17,8.819477081298828
2003-07-18,8.937088012695312
2003-07-21,8.818766593933105
2003-07-22,8.924259185791016
2003-07-23,8.867236137390137
2003-07-24,8.910004615783691
2003-07-25,9.056127548217773
2003-07-28,9.106023788452148
2003-07-29,9.054704666137695
2003-07-30,8.988411903381348
2003-07-31,9.03117847442627
2003-08-01,9.05113410949707
2003-08-04,9.011220932006836
2003-08-05,8.914281845092773
2003-08-06,8.874364852905273
2003-08-07,8.939229011535645
2003-08-08,8.999103546142578
2003-08-11,9.038308143615723
2003-08-12,9.073945999145508
2003-08-13,9.202252388000488
2003-08-14,9.323431015014648
2003-08-15,9.230762481689453
2003-08-18,9.427496910095215
2003-08-19,9.47382926940918
2003-08-20,9.47525691986084
2003-08-21,9.649178504943848
2003-08-22,9.698359489440918
2003-08-25,9.622803688049316
2003-08-26,9.5051908493042
2003-08-27,9.61567497253418
2003-08-28,9.682679176330566
2003-08-29,9.752532958984375
2003-09-02,9.897231101989746
2003-09-03,9.975642204284668
2003-09-04,10.011281967163086
2003-09-05,10.002013206481934
2003-09-08,10.191617965698242
2003-09-09,10.014842987060547
2003-09-10,9.848048210144043
2003-09-11,9.836640357971191
2003-09-12,9.906499862670898
2003-09-15,9.76037311553955
2003-09-16,9.961383819580078
2003-09-17,9.918614387512207
2003-09-18,10.032666206359863
2003-09-19,9.986332893371582
2003-09-22,9.823099136352539
2003-09-23,9.847335815429688
2003-09-24,9.865156173706055
2003-09-25,9.719030380249023
2003-09-26,9.65131664276123
2003-09-29,9.719743728637695
2003-09-30,9.68909740447998
2003-10-01,9.943563461303711
2003-10-02,10.086122512817383
2003-10-03,10.18591594696045
2003-10-06,10.225117683410645
2003-10-07,10.214428901672363
2003-10-08,10.29069709777832
2003-10-09,10.463908195495605
2003-10-10,10.59221076965332
2003-10-13,10.752593040466309
2003-10-14,10.547308921813965
2003-10-15,10.674894332885742
2003-10-16,10.67204475402832
2003-10-17,10.607178688049316
2003-10-20,10.666343688964844
2003-10-21,10.719802856445312
2003-10-22,10.562272071838379
2003-10-23,10.406886100769043
2003-10-24,10.351998329162598
2003-10-27,10.471034049987793
2003-10-28,10.61430835723877
2003-10-29,10.70269775390625
2003-10-30,10.664205551147461
2003-10-31,10.578669548034668
2003-11-03,10.830999374389648
2003-11-04,10.86093521118164
2003-11-05,10.875192642211914
2003-11-06,10.797499656677246
2003-11-07,10.808904647827148
2003-11-10,10.659927368164062
2003-11-11,10.5230712890625
2003-11-12,10.710538864135742
2003-11-13,10.793222427368164
2003-11-14,10.738337516784668
2003-11-17,10.528770446777344
2003-11-18,10.549444198608398
2003-11-19,10.4810152053833
2003-11-20,10.3455810546875
2003-11-21,10.435394287109375
2003-11-24,10.54872989654541
2003-11-25,10.585084915161133
2003-11-26,10.682025909423828
2003-11-28,10.77754020690918
2003-12-01,11.08618450164795
2003-12-02,11.036999702453613
2003-12-03,10.99850845336914
2003-12-04,10.922953605651855
2003-12-05,10.902283668518066
2003-12-08,10.923667907714844
2003-12-09,10.878047943115234
2003-12-10,10.834564208984375
2003-12-11,11.032011032104492
2003-12-12,11.082620620727539
2003-12-15,11.091175079345703
2003-12-16,11.044845581054688
2003-12-17,10.916539192199707
2003-12-18,11.092595100402832
2003-12-19,11.119685173034668
2003-12-22,11.276700019836426
2003-12-23,11.307486534118652
2003-12-24,11.344002723693848
2003-12-26,11.372638702392578
2003-12-29,11.544480323791504
2003-12-30,11.599607467651367
2003-12-31,11.745844841003418
2004-01-02,12.007376670837402
2004-01-05,12.42868709564209
2004-01-06,12.288250923156738
2004-01-07,12.316914558410645
2004-01-08,12.363484382629395
2004-01-09,12.34127140045166
2004-01-12,12.330522537231445
2004-01-13,12.260310173034668
2004-01-14,12.279651641845703
2004-01-15,12.028874397277832
2004-01-16,12.08045768737793
2004-01-20,12.43155574798584
2004-01-21,12.448033332824707
2004-01-22,12.416507720947266
2004-01-23,12.39572525024414
2004-01-26,12.478124618530273
2004-01-27,12.415074348449707
2004-01-28,12.239524841308594
2004-01-29,12.046782493591309
2004-01-30,12.030306816101074
2004-02-02,12.033166885375977
2004-02-03,11.965818405151367
2004-02-04,11.858343124389648
2004-02-05,11.854753494262695
2004-02-06,12.124885559082031
2004-02-09,12.299714088439941
2004-02-10,12.288969039916992
2004-02-11,12.479560852050781
2004-02-12,12.473108291625977
2004-02-13,12.481709480285645
2004-02-17,12.732486724853516
2004-02-18,12.559093475341797
2004-02-19,12.449469566345215
2004-02-20,12.309745788574219
2004-02-23,12.2022705078125
2004-02-24,12.137781143188477
2004-02-25,12.270339965820312
2004-02-26,12.331244468688965
2004-02-27,12.506071090698242
2004-03-01,12.791245460510254
2004-03-02,12.689501762390137
2004-03-03,12.61068344116211
2004-03-04,12.696664810180664
2004-03-05,12.74323558807373
2004-03-08,12.621430397033691
2004-03-09,12.539033889770508
2004-03-10,12.252422332763672
2004-03-11,11.987313270568848
2004-03-12,12.087628364562988
2004-03-15,11.861920356750488
2004-03-16,12.008810997009277
2004-03-17,12.173604965209961
2004-03-18,12.245258331298828
2004-03-19,12.0840425491333
2004-03-22,11.890583992004395
2004-03-23,12.010239601135254
2004-03-24,12.019556999206543
2004-03-25,12.137064933776855
2004-03-26,12.114852905273438
2004-03-29,12.270339965820312
2004-03-30,12.42081069946289
2004-03-31,12.574857711791992
2004-04-01,12.67732048034668
2004-04-02,12.804142951965332
2004-04-05,12.893701553344727
2004-04-06,12.965360641479492
2004-04-07,12.918784141540527
2004-04-08,12.92953109741211
2004-04-12,13.029129981994629
2004-04-13,12.87723159790039
2004-04-14,12.687348365783691
2004-04-15,12.582023620605469
2004-04-16,12.67516803741455
2004-04-19,12.696664810180664
2004-04-20,12.585604667663574
2004-04-21,12.49245834350586
2004-04-22,12.488871574401855
2004-04-23,12.582023620605469
2004-04-26,12.40289306640625
2004-04-27,12.336974143981934
2004-04-28,11.983731269836426
2004-04-29,11.588932037353516
2004-04-30,11.342449188232422
2004-05-03,11.456377983093262
2004-05-04,11.680642127990723
2004-05-05,11.709303855895996
2004-05-06,11.46640682220459
2004-05-07,11.208459854125977
2004-05-10,10.66749095916748
2004-05-11,10.9841890335083
2004-05-12,10.987777709960938
2004-05-13,10.959115982055664
2004-05-14,10.670357704162598
2004-05-17,10.243311882019043
2004-05-18,10.547831535339355
2004-05-19,10.839455604553223
2004-05-20,10.772819519042969
2004-05-21,10.949797630310059
2004-05-24,11.120330810546875
2004-05-25,11.365376472473145
2004-05-26,11.320952415466309
2004-05-27,11.500083923339844
2004-05-28,11.475003242492676
2004-06-01,11.395469665527344
2004-06-02,11.395469665527344
2004-06-03,11.14254093170166
2004-06-04,11.306626319885254
2004-06-07,11.697126388549805
2004-06-08,11.534477233886719
2004-06-09,11.273661613464355
2004-06-10,11.286559104919434
2004-06-14,10.851634979248047
2004-06-15,11.061574935913086
2004-06-16,10.913257598876953
2004-06-17,10.967716217041016
2004-06-18,10.90537166595459
2004-06-21,10.955530166625977
2004-06-22,11.071603775024414
2004-06-23,11.268645286560059
2004-06-24,11.313786506652832
2004-06-25,11.428431510925293
2004-06-28,11.330984115600586
2004-06-29,11.417684555053711
2004-06-30,11.581050872802734
2004-07-01,11.436308860778809
2004-07-02,11.43559741973877
2004-07-06,11.313069343566895
2004-07-07,11.460673332214355
2004-07-08,11.297311782836914
2004-07-09,11.357498168945312
2004-07-12,11.328117370605469
2004-07-13,11.37971019744873
2004-07-14,11.270797729492188
2004-07-15,11.212043762207031
2004-07-16,11.335284233093262
2004-07-19,11.318087577819824
2004-07-20,11.366094589233398
2004-07-21,11.234969139099121
2004-07-22,11.234969139099121
2004-07-23,11.041515350341797
2004-07-26,10.939050674438477
2004-07-27,11.14755630493164
2004-07-28,11.143975257873535
2004-07-29,11.213476181030273
2004-07-30,11.159738540649414
2004-08-02,11.103850364685059
2004-08-03,11.116745948791504
2004-08-04,11.127494812011719
2004-08-05,11.0558443069458
2004-08-06,10.975592613220215
2004-08-09,11.067307472229004
2004-08-10,11.191980361938477
2004-08-11,11.088085174560547
2004-08-12,10.964130401611328
2004-08-13,10.9813232421875
2004-08-16,11.131078720092773
2004-08-17,11.205596923828125
2004-08-18,11.338146209716797
2004-08-19,11.350330352783203
2004-08-20,11.406935691833496
2004-08-23,11.468558311462402
2004-08-24,11.43559741973877
2004-08-25,11.571734428405762
2004-08-26,11.587498664855957
2004-08-27,11.566004753112793
2004-08-30,11.50366497039795
2004-08-31,11.553824424743652
2004-09-01,11.649117469787598
2004-09-02,11.793856620788574
2004-09-03,11.668462753295898
2004-09-07,11.758027076721191
2004-09-08,11.750862121582031
2004-09-09,11.786693572998047
2004-09-10,11.898468017578125
2004-09-13,12.007376670837402
